districtid,weekid,dose1,dose2 
MN_Imphal East,15,22800,1243
MN_Imphal East,16,15230,1275
MN_Imphal East,17,13591,753
MN_Imphal East,18,7132,65
MN_Imphal East,19,4834,105
MN_Imphal East,20,6776,295
MN_Imphal East,21,8986,205
MN_Imphal East,22,5408,170
MN_Imphal East,23,8551,243
MN_Imphal East,24,21679,582
MN_Imphal East,25,25950,1442
MN_Imphal East,26,34067,4524
MN_Imphal East,27,19237,14538
MN_Imphal East,28,13158,11107
MN_Imphal East,29,5430,7783
MN_Imphal East,30,2350,6050
MN_Imphal West,1,402,0
MN_Imphal West,2,1307,0
MN_Imphal West,3,1446,0
MN_Imphal West,4,3172,55
MN_Imphal West,5,2864,640
MN_Imphal West,6,2141,544
MN_Imphal West,7,2898,1213
MN_Imphal West,8,1845,1604
MN_Imphal West,9,1499,1751
MN_Imphal West,10,1182,1550
MN_Imphal West,11,-176,576
MN_Imphal West,12,1656,2223
MN_Imphal West,13,3766,1619
MN_Imphal West,14,5810,1301
MN_Imphal West,15,17305,1158
MN_Imphal West,16,15114,1338
MN_Imphal West,17,11971,551
MN_Imphal West,18,11943,71
MN_Imphal West,19,12164,44
MN_Imphal West,20,11343,124
MN_Imphal West,21,10915,144
MN_Imphal West,22,7667,136
MN_Imphal West,23,10012,152
MN_Imphal West,24,32740,571
MN_Imphal West,25,30965,2154
MN_Imphal West,26,36006,4990
MN_Imphal West,27,24236,12769
MN_Imphal West,28,16486,13503
MN_Imphal West,29,9054,10691
MN_Imphal West,30,3722,7996
MN_Jiribam,1,0,0
MN_Jiribam,2,0,0
MN_Jiribam,3,0,0
MN_Jiribam,4,362,0
MN_Jiribam,5,437,0
MN_Jiribam,6,237,0
MN_Jiribam,7,193,0
MN_Jiribam,8,55,10
MN_Jiribam,9,95,235
MN_Jiribam,10,76,286
MN_Jiribam,11,722,311
MN_Jiribam,12,114,342
MN_Jiribam,13,107,104
MN_Jiribam,14,344,51
MN_Jiribam,15,923,243
MN_Jiribam,16,365,88
MN_Jiribam,17,39,22
MN_Jiribam,18,794,7
MN_Jiribam,19,768,3
MN_Jiribam,20,1133,4
MN_Jiribam,21,582,14
MN_Jiribam,22,668,10
MN_Jiribam,23,1654,25
MN_Jiribam,24,2155,14
MN_Jiribam,25,3967,106
MN_Jiribam,26,2616,215
MN_Jiribam,27,2210,675
MN_Jiribam,28,2370,575
MN_Jiribam,29,1341,157
MN_Jiribam,30,819,280
MN_Kakching,1,0,0
MN_Kakching,2,0,0
MN_Kakching,3,109,0
MN_Kakching,4,444,0
MN_Kakching,5,806,0
MN_Kakching,6,680,0
MN_Kakching,7,319,33
MN_Kakching,8,245,161
MN_Kakching,9,114,475
MN_Kakching,10,313,727
MN_Kakching,11,93,227
MN_Kakching,12,160,238
MN_Kakching,13,382,196
MN_Kakching,14,965,157
MN_Kakching,15,3923,190
MN_Kakching,16,4421,185
MN_Kakching,17,2979,108
MN_Kakching,18,2289,19
MN_Kakching,19,3500,12
MN_Kakching,20,2875,12
MN_Kakching,21,3188,20
MN_Kakching,22,1652,59
MN_Kakching,23,3279,152
MN_Kakching,24,7578,274
MN_Kakching,25,8759,368
MN_Kakching,26,10226,987
MN_Kakching,27,6560,3368
MN_Kakching,28,5100,3147
MN_Kakching,29,3732,2022
MN_Kakching,30,2159,2060
MN_Kamjong,1,0,0
MN_Kamjong,2,0,0
MN_Kamjong,3,16,0
MN_Kamjong,4,164,0
MN_Kamjong,5,272,0
MN_Kamjong,6,50,0
MN_Kamjong,7,39,15
MN_Kamjong,8,95,51
MN_Kamjong,9,90,157
MN_Kamjong,10,298,26
MN_Kamjong,11,-3,-9
MN_Kamjong,12,82,26
MN_Kamjong,13,99,26
MN_Kamjong,14,390,53
MN_Kamjong,15,379,150
MN_Kamjong,16,159,16
MN_Kamjong,17,87,20
MN_Kamjong,18,883,2
MN_Kamjong,19,578,5
MN_Kamjong,20,68,0
MN_Kamjong,21,271,5
MN_Kamjong,22,85,1
MN_Kamjong,23,341,2
MN_Kamjong,24,529,21
MN_Kamjong,25,1137,29
MN_Kamjong,26,893,113
MN_Kamjong,27,1539,391
MN_Kamjong,28,626,167
MN_Kamjong,29,315,137
MN_Kamjong,30,138,285
MN_Kangpokpi,1,0,0
MN_Kangpokpi,2,0,0
MN_Kangpokpi,3,31,0
MN_Kangpokpi,4,509,0
MN_Kangpokpi,5,943,0
MN_Kangpokpi,6,494,0
MN_Kangpokpi,7,108,0
MN_Kangpokpi,8,44,56
MN_Kangpokpi,9,33,215
MN_Kangpokpi,10,364,485
MN_Kangpokpi,11,243,117
MN_Kangpokpi,12,191,222
MN_Kangpokpi,13,657,219
MN_Kangpokpi,14,330,228
MN_Kangpokpi,15,2149,319
MN_Kangpokpi,16,1653,181
MN_Kangpokpi,17,570,144
MN_Kangpokpi,18,798,28
MN_Kangpokpi,19,963,11
MN_Kangpokpi,20,1008,32
MN_Kangpokpi,21,1385,22
MN_Kangpokpi,22,1429,45
MN_Kangpokpi,23,1508,128
MN_Kangpokpi,24,2414,313
MN_Kangpokpi,25,4954,733
MN_Kangpokpi,26,3109,483
MN_Kangpokpi,27,4430,1169
MN_Kangpokpi,28,2955,1056
MN_Kangpokpi,29,1912,429
MN_Kangpokpi,30,966,432
MN_Noney,1,0,0
MN_Noney,2,0,0
MN_Noney,3,120,0
MN_Noney,4,262,0
MN_Noney,5,290,0
MN_Noney,6,172,0
MN_Noney,7,905,0
MN_Noney,8,505,215
MN_Noney,9,173,201
MN_Noney,10,136,190
MN_Noney,11,-95,38
MN_Noney,12,201,109
MN_Noney,13,572,277
MN_Noney,14,470,561
MN_Noney,15,358,133
MN_Noney,16,549,148
MN_Noney,17,233,56
MN_Noney,18,380,0
MN_Noney,19,336,2
MN_Noney,20,750,0
MN_Noney,21,729,1
MN_Noney,22,317,6
MN_Noney,23,249,18
MN_Noney,24,983,131
MN_Noney,25,1281,506
MN_Noney,26,1490,365
MN_Noney,27,2695,432
MN_Noney,28,1110,440
MN_Noney,29,645,252
MN_Noney,30,274,288
MN_Pherzawl,1,0,0
MN_Pherzawl,2,0,0
MN_Pherzawl,3,0,0
MN_Pherzawl,4,299,0
MN_Pherzawl,5,293,0
MN_Pherzawl,6,2,0
MN_Pherzawl,7,68,0
MN_Pherzawl,8,18,121
MN_Pherzawl,9,121,169
MN_Pherzawl,10,27,50
MN_Pherzawl,11,142,7
MN_Pherzawl,12,33,7
MN_Pherzawl,13,567,131
MN_Pherzawl,14,361,43
MN_Pherzawl,15,616,36
MN_Pherzawl,16,266,57
MN_Pherzawl,17,64,81
MN_Pherzawl,18,413,4
MN_Pherzawl,19,915,6
MN_Pherzawl,20,834,11
MN_Pherzawl,21,279,0
MN_Pherzawl,22,432,72
MN_Pherzawl,23,229,16
MN_Pherzawl,24,734,35
MN_Pherzawl,25,777,391
MN_Pherzawl,26,740,303
MN_Pherzawl,27,773,771
MN_Pherzawl,28,699,350
MN_Pherzawl,29,642,251
MN_Pherzawl,30,199,320
MN_Senapati,1,31,0
MN_Senapati,2,22,0
MN_Senapati,3,40,0
MN_Senapati,4,356,0
MN_Senapati,5,763,42
MN_Senapati,6,741,7
MN_Senapati,7,562,38
MN_Senapati,8,411,126
MN_Senapati,9,252,477
MN_Senapati,10,207,575
MN_Senapati,11,-357,110
MN_Senapati,12,72,283
MN_Senapati,13,278,303
MN_Senapati,14,355,227
MN_Senapati,15,694,154
MN_Senapati,16,535,145
MN_Senapati,17,332,81
MN_Senapati,18,375,7
MN_Senapati,19,810,3
MN_Senapati,20,1291,10
MN_Senapati,21,1587,7
MN_Senapati,22,778,15
MN_Senapati,23,609,26
MN_Senapati,24,1662,53
MN_Senapati,25,3888,241
MN_Senapati,26,3318,286
MN_Senapati,27,2577,565
MN_Senapati,28,1694,497
MN_Senapati,29,946,401
MN_Senapati,30,444,279
MN_Tamenglong,1,25,0
MN_Tamenglong,2,79,0
MN_Tamenglong,3,59,0
MN_Tamenglong,4,200,0
MN_Tamenglong,5,230,117
MN_Tamenglong,6,654,9
MN_Tamenglong,7,872,38
MN_Tamenglong,8,270,43
MN_Tamenglong,9,104,163
MN_Tamenglong,10,147,256
MN_Tamenglong,11,-358,-40
MN_Tamenglong,12,10,397
MN_Tamenglong,13,206,205
MN_Tamenglong,14,430,125
MN_Tamenglong,15,1383,416
MN_Tamenglong,16,757,82
MN_Tamenglong,17,449,89
MN_Tamenglong,18,486,1
MN_Tamenglong,19,471,3
MN_Tamenglong,20,552,1
MN_Tamenglong,21,626,2
MN_Tamenglong,22,523,2
MN_Tamenglong,23,541,3
MN_Tamenglong,24,1838,32
MN_Tamenglong,25,1662,149
MN_Tamenglong,26,1000,416
MN_Tamenglong,27,1737,674
MN_Tamenglong,28,1048,736
MN_Tamenglong,29,1247,524
MN_Tamenglong,30,1188,487
MN_Tengnoupal,1,0,0
MN_Tengnoupal,2,0,0
MN_Tengnoupal,3,103,0
MN_Tengnoupal,4,247,0
MN_Tengnoupal,5,653,0
MN_Tengnoupal,6,600,0
MN_Tengnoupal,7,627,37
MN_Tengnoupal,8,329,61
MN_Tengnoupal,9,249,226
MN_Tengnoupal,10,226,469
MN_Tengnoupal,11,324,379
MN_Tengnoupal,12,237,633
MN_Tengnoupal,13,237,250
MN_Tengnoupal,14,193,105
MN_Tengnoupal,15,536,265
MN_Tengnoupal,16,887,220
MN_Tengnoupal,17,546,88
MN_Tengnoupal,18,321,14
MN_Tengnoupal,19,1324,4
MN_Tengnoupal,20,697,10
MN_Tengnoupal,21,444,6
MN_Tengnoupal,22,287,20
MN_Tengnoupal,23,1060,10
MN_Tengnoupal,24,2374,64
MN_Tengnoupal,25,2917,236
MN_Tengnoupal,26,2474,216
MN_Tengnoupal,27,1766,478
MN_Tengnoupal,28,1946,542
MN_Tengnoupal,29,955,350
MN_Tengnoupal,30,798,390
MN_Thoubal,1,84,0
MN_Thoubal,2,116,0
MN_Thoubal,3,427,0
MN_Thoubal,4,2272,0
MN_Thoubal,5,2593,161
MN_Thoubal,6,739,21
MN_Thoubal,7,326,77
MN_Thoubal,8,195,990
MN_Thoubal,9,350,1585
MN_Thoubal,10,236,1293
MN_Thoubal,11,-16,173
MN_Thoubal,12,253,391
MN_Thoubal,13,1008,297
MN_Thoubal,14,1680,167
MN_Thoubal,15,10763,241
MN_Thoubal,16,8713,227
MN_Thoubal,17,4331,203
MN_Thoubal,18,2709,47
MN_Thoubal,19,3223,30
MN_Thoubal,20,4324,16
MN_Thoubal,21,4879,13
MN_Thoubal,22,1585,62
MN_Thoubal,23,3350,61
MN_Thoubal,24,17126,165
MN_Thoubal,25,22279,578
MN_Thoubal,26,22367,1578
MN_Thoubal,27,8690,6312
MN_Thoubal,28,7866,6246
MN_Thoubal,29,3232,3371
MN_Thoubal,30,1646,2597
MN_Ukhrul,1,79,0
MN_Ukhrul,2,20,0
MN_Ukhrul,3,54,0
MN_Ukhrul,4,281,0
MN_Ukhrul,5,338,58
MN_Ukhrul,6,568,52
MN_Ukhrul,7,442,63
MN_Ukhrul,8,746,149
MN_Ukhrul,9,207,100
MN_Ukhrul,10,424,254
MN_Ukhrul,11,42,81
MN_Ukhrul,12,185,359
MN_Ukhrul,13,273,154
MN_Ukhrul,14,265,307
MN_Ukhrul,15,933,305
MN_Ukhrul,16,924,163
MN_Ukhrul,17,815,148
MN_Ukhrul,18,776,12
MN_Ukhrul,19,1471,6
MN_Ukhrul,20,1085,11
MN_Ukhrul,21,359,16
MN_Ukhrul,22,180,12
MN_Ukhrul,23,345,24
MN_Ukhrul,24,1367,75
MN_Ukhrul,25,1212,160
MN_Ukhrul,26,1599,323
MN_Ukhrul,27,1651,762
MN_Ukhrul,28,795,677
MN_Ukhrul,29,879,850
MN_Ukhrul,30,590,580
MP_Agar Malwa,1,447,0
MP_Agar Malwa,2,1325,0
MP_Agar Malwa,3,43,0
MP_Agar Malwa,4,1423,1
MP_Agar Malwa,5,478,0
MP_Agar Malwa,6,140,649
MP_Agar Malwa,7,625,565
MP_Agar Malwa,8,1315,815
MP_Agar Malwa,9,6653,563
MP_Agar Malwa,10,2830,273
MP_Agar Malwa,11,5611,196
MP_Agar Malwa,12,6123,239
MP_Agar Malwa,13,9854,677
MP_Agar Malwa,14,2305,859
MP_Agar Malwa,15,693,1044
MP_Agar Malwa,16,1425,2171
MP_Agar Malwa,17,1642,1264
MP_Agar Malwa,18,3964,56
MP_Agar Malwa,19,7293,19
MP_Agar Malwa,20,10152,237
MP_Agar Malwa,21,6342,18
MP_Agar Malwa,22,5081,979
MP_Agar Malwa,23,19980,1352
MP_Agar Malwa,24,22275,2910
MP_Agar Malwa,25,13967,7229
MP_Agar Malwa,26,9409,974
MP_Agar Malwa,27,19542,2435
MP_Agar Malwa,28,40701,3825
MP_Agar Malwa,29,28603,3723
MP_Agar Malwa,30,36982,2942
MP_Alirajpur,1,493,0
MP_Alirajpur,2,3356,0
MP_Alirajpur,3,589,0
MP_Alirajpur,4,2360,0
MP_Alirajpur,5,293,294
MP_Alirajpur,6,28,2142
MP_Alirajpur,7,960,723
MP_Alirajpur,8,711,1269
MP_Alirajpur,9,3009,1052
MP_Alirajpur,10,9809,397
MP_Alirajpur,11,4764,270
MP_Alirajpur,12,6696,209
MP_Alirajpur,13,13037,724
MP_Alirajpur,14,2356,671
MP_Alirajpur,15,271,472
MP_Alirajpur,16,755,716
MP_Alirajpur,17,1442,1558
MP_Alirajpur,18,3201,61
MP_Alirajpur,19,7281,8
MP_Alirajpur,20,4355,369
MP_Alirajpur,21,4896,527
MP_Alirajpur,22,2871,333
MP_Alirajpur,23,31624,1106
MP_Alirajpur,24,32559,2090
MP_Alirajpur,25,14022,4227
MP_Alirajpur,26,8492,1113
MP_Alirajpur,27,19724,3274
MP_Alirajpur,28,22982,3500
MP_Alirajpur,29,25224,3088
MP_Alirajpur,30,15209,1674
MP_Anuppur,1,142,0
MP_Anuppur,2,1746,0
MP_Anuppur,3,448,0
MP_Anuppur,4,1354,0
MP_Anuppur,5,685,0
MP_Anuppur,6,85,1122
MP_Anuppur,7,869,878
MP_Anuppur,8,992,566
MP_Anuppur,9,6804,542
MP_Anuppur,10,3950,301
MP_Anuppur,11,6419,208
MP_Anuppur,12,9437,365
MP_Anuppur,13,21707,754
MP_Anuppur,14,4358,837
MP_Anuppur,15,1225,649
MP_Anuppur,16,702,1100
MP_Anuppur,17,1890,1907
MP_Anuppur,18,3343,540
MP_Anuppur,19,7204,98
MP_Anuppur,20,12002,307
MP_Anuppur,21,5370,428
MP_Anuppur,22,5494,583
MP_Anuppur,23,32137,1088
MP_Anuppur,24,18594,2994
MP_Anuppur,25,21896,9219
MP_Anuppur,26,22449,3964
MP_Anuppur,27,24046,3600
MP_Anuppur,28,34593,5054
MP_Anuppur,29,23991,3661
MP_Anuppur,30,28357,3073
MP_Ashoknagar,1,459,0
MP_Ashoknagar,2,2286,0
MP_Ashoknagar,3,215,0
MP_Ashoknagar,4,2040,0
MP_Ashoknagar,5,1487,2
MP_Ashoknagar,6,32,1101
MP_Ashoknagar,7,2441,1342
MP_Ashoknagar,8,734,1088
MP_Ashoknagar,9,5041,955
MP_Ashoknagar,10,8830,455
MP_Ashoknagar,11,6756,364
MP_Ashoknagar,12,9915,326
MP_Ashoknagar,13,25664,1310
MP_Ashoknagar,14,8976,1065
MP_Ashoknagar,15,1526,1496
MP_Ashoknagar,16,1452,3519
MP_Ashoknagar,17,2099,2280
MP_Ashoknagar,18,4267,332
MP_Ashoknagar,19,7761,299
MP_Ashoknagar,20,12708,371
MP_Ashoknagar,21,9650,624
MP_Ashoknagar,22,6285,690
MP_Ashoknagar,23,37870,1060
MP_Ashoknagar,24,13520,4224
MP_Ashoknagar,25,8708,8294
MP_Ashoknagar,26,9978,2610
MP_Ashoknagar,27,27388,5029
MP_Ashoknagar,28,49356,5677
MP_Ashoknagar,29,22607,4878
MP_Ashoknagar,30,43524,5082
MP_Balaghat,1,483,0
MP_Balaghat,2,5246,0
MP_Balaghat,3,633,0
MP_Balaghat,4,6625,0
MP_Balaghat,5,1393,1
MP_Balaghat,6,254,3704
MP_Balaghat,7,5288,1813
MP_Balaghat,8,4236,3067
MP_Balaghat,9,23343,2884
MP_Balaghat,10,21182,891
MP_Balaghat,11,22585,1148
MP_Balaghat,12,26205,2511
MP_Balaghat,13,43431,3032
MP_Balaghat,14,2257,2470
MP_Balaghat,15,1257,2959
MP_Balaghat,16,2638,7032
MP_Balaghat,17,5371,6960
MP_Balaghat,18,10698,320
MP_Balaghat,19,19798,129
MP_Balaghat,20,35098,669
MP_Balaghat,21,16277,1914
MP_Balaghat,22,26473,1345
MP_Balaghat,23,81390,6013
MP_Balaghat,24,18759,8095
MP_Balaghat,25,42463,24107
MP_Balaghat,26,20278,3152
MP_Balaghat,27,47127,9666
MP_Balaghat,28,59699,9183
MP_Balaghat,29,62933,7925
MP_Balaghat,30,66959,6684
MP_Barwani,1,176,0
MP_Barwani,2,4840,0
MP_Barwani,3,592,0
MP_Barwani,4,2912,0
MP_Barwani,5,1160,0
MP_Barwani,6,124,2929
MP_Barwani,7,2125,1006
MP_Barwani,8,2679,1507
MP_Barwani,9,6016,1621
MP_Barwani,10,5957,521
MP_Barwani,11,8335,349
MP_Barwani,12,12076,1377
MP_Barwani,13,12408,2280
MP_Barwani,14,3013,2509
MP_Barwani,15,1461,1805
MP_Barwani,16,1828,3952
MP_Barwani,17,2482,1034
MP_Barwani,18,6043,115
MP_Barwani,19,11517,74
MP_Barwani,20,17249,273
MP_Barwani,21,17198,803
MP_Barwani,22,16707,1210
MP_Barwani,23,56585,2865
MP_Barwani,24,30984,4667
MP_Barwani,25,29046,11347
MP_Barwani,26,14013,2696
MP_Barwani,27,34457,6287
MP_Barwani,28,74615,5014
MP_Barwani,29,45293,3414
MP_Barwani,30,38543,3246
MP_Betul,1,418,0
MP_Betul,2,5602,0
MP_Betul,3,820,0
MP_Betul,4,3054,0
MP_Betul,5,1978,0
MP_Betul,6,255,3670
MP_Betul,7,2995,1367
MP_Betul,8,5130,1204
MP_Betul,9,17108,2217
MP_Betul,10,15936,890
MP_Betul,11,19717,985
MP_Betul,12,25601,1787
MP_Betul,13,42192,2783
MP_Betul,14,6730,2603
MP_Betul,15,2391,3438
MP_Betul,16,3190,7077
MP_Betul,17,4165,6329
MP_Betul,18,7936,1969
MP_Betul,19,14507,626
MP_Betul,20,20167,758
MP_Betul,21,11959,1264
MP_Betul,22,11300,1482
MP_Betul,23,75247,5285
MP_Betul,24,33928,6301
MP_Betul,25,48435,18428
MP_Betul,26,19490,4504
MP_Betul,27,62360,15831
MP_Betul,28,92792,17592
MP_Betul,29,66874,15166
MP_Betul,30,48337,10394
MP_Bhind,1,152,0
MP_Bhind,2,4209,0
MP_Bhind,3,1475,0
MP_Bhind,4,4090,0
MP_Bhind,5,1932,203
MP_Bhind,6,23,2438
MP_Bhind,7,1951,1166
MP_Bhind,8,6204,1221
MP_Bhind,9,13908,2630
MP_Bhind,10,11363,1117
MP_Bhind,11,14527,615
MP_Bhind,12,17584,1074
MP_Bhind,13,36972,2445
MP_Bhind,14,11933,2646
MP_Bhind,15,1618,994
MP_Bhind,16,2555,3702
MP_Bhind,17,5037,4598
MP_Bhind,18,9619,1016
MP_Bhind,19,17383,907
MP_Bhind,20,21930,944
MP_Bhind,21,17376,1514
MP_Bhind,22,9222,1013
MP_Bhind,23,64949,4820
MP_Bhind,24,30457,4725
MP_Bhind,25,36394,14850
MP_Bhind,26,22434,4431
MP_Bhind,27,39457,6591
MP_Bhind,28,80789,10217
MP_Bhind,29,50020,6632
MP_Bhind,30,71114,11641
MP_Bhopal,1,2430,0
MP_Bhopal,2,13893,0
MP_Bhopal,3,6822,0
MP_Bhopal,4,18944,0
MP_Bhopal,5,6714,325
MP_Bhopal,6,282,7918
MP_Bhopal,7,13037,5730
MP_Bhopal,8,19373,9161
MP_Bhopal,9,25804,14155
MP_Bhopal,10,47405,2949
MP_Bhopal,11,71154,2008
MP_Bhopal,12,117643,4619
MP_Bhopal,13,70102,11214
MP_Bhopal,14,22299,18105
MP_Bhopal,15,5193,11650
MP_Bhopal,16,10531,27675
MP_Bhopal,17,27304,28154
MP_Bhopal,18,59581,2586
MP_Bhopal,19,100630,2013
MP_Bhopal,20,131809,3775
MP_Bhopal,21,126196,13071
MP_Bhopal,22,77127,9762
MP_Bhopal,23,295883,31714
MP_Bhopal,24,28741,27483
MP_Bhopal,25,53196,83878
MP_Bhopal,26,41448,20758
MP_Bhopal,27,53757,30422
MP_Bhopal,28,84737,33580
MP_Bhopal,29,54727,28568
MP_Bhopal,30,32601,35406
MP_Burhanpur,1,219,0
MP_Burhanpur,2,2307,0
MP_Burhanpur,3,332,0
MP_Burhanpur,4,1540,0
MP_Burhanpur,5,965,0
MP_Burhanpur,6,20,1523
MP_Burhanpur,7,1362,445
MP_Burhanpur,8,1199,1147
MP_Burhanpur,9,5119,865
MP_Burhanpur,10,3404,268
MP_Burhanpur,11,14163,637
MP_Burhanpur,12,11737,832
MP_Burhanpur,13,23781,2529
MP_Burhanpur,14,9382,3189
MP_Burhanpur,15,1173,1212
MP_Burhanpur,16,3243,7954
MP_Burhanpur,17,2152,2691
MP_Burhanpur,18,5630,1319
MP_Burhanpur,19,8575,543
MP_Burhanpur,20,16753,1260
MP_Burhanpur,21,8565,644
MP_Burhanpur,22,16627,1060
MP_Burhanpur,23,53918,2895
MP_Burhanpur,24,11877,8044
MP_Burhanpur,25,7986,9428
MP_Burhanpur,26,4818,2028
MP_Burhanpur,27,18172,9487
MP_Burhanpur,28,38018,10767
MP_Burhanpur,29,24904,4843
MP_Burhanpur,30,32015,5891
MP_Chhatarpur,1,269,0
MP_Chhatarpur,2,6046,0
MP_Chhatarpur,3,989,0
MP_Chhatarpur,4,4181,0
MP_Chhatarpur,5,1101,198
MP_Chhatarpur,6,76,3175
MP_Chhatarpur,7,2630,2220
MP_Chhatarpur,8,2793,1829
MP_Chhatarpur,9,14409,1663
MP_Chhatarpur,10,16421,658
MP_Chhatarpur,11,17088,197
MP_Chhatarpur,12,22691,203
MP_Chhatarpur,13,36526,1597
MP_Chhatarpur,14,17026,1782
MP_Chhatarpur,15,1525,1348
MP_Chhatarpur,16,2262,4472
MP_Chhatarpur,17,3570,4286
MP_Chhatarpur,18,7614,2094
MP_Chhatarpur,19,14594,491
MP_Chhatarpur,20,24611,673
MP_Chhatarpur,21,9938,1971
MP_Chhatarpur,22,12968,1853
MP_Chhatarpur,23,62515,1763
MP_Chhatarpur,24,32396,8578
MP_Chhatarpur,25,44113,17091
MP_Chhatarpur,26,19495,2252
MP_Chhatarpur,27,46776,7267
MP_Chhatarpur,28,95317,11028
MP_Chhatarpur,29,57455,10988
MP_Chhatarpur,30,63014,7438
MP_Chhindwara,1,501,0
MP_Chhindwara,2,7752,0
MP_Chhindwara,3,898,0
MP_Chhindwara,4,6257,0
MP_Chhindwara,5,1663,0
MP_Chhindwara,6,285,5902
MP_Chhindwara,7,4813,883
MP_Chhindwara,8,6386,2476
MP_Chhindwara,9,20502,3258
MP_Chhindwara,10,21420,941
MP_Chhindwara,11,27172,270
MP_Chhindwara,12,30598,1292
MP_Chhindwara,13,29154,4493
MP_Chhindwara,14,3354,5307
MP_Chhindwara,15,2316,5381
MP_Chhindwara,16,4678,13538
MP_Chhindwara,17,5404,7155
MP_Chhindwara,18,12429,1486
MP_Chhindwara,19,18668,541
MP_Chhindwara,20,31399,1229
MP_Chhindwara,21,19605,3204
MP_Chhindwara,22,18525,2712
MP_Chhindwara,23,82652,7451
MP_Chhindwara,24,26881,15604
MP_Chhindwara,25,51170,24467
MP_Chhindwara,26,26354,2854
MP_Chhindwara,27,56445,10169
MP_Chhindwara,28,136102,12907
MP_Chhindwara,29,77825,13796
MP_Chhindwara,30,93138,7919
MP_Damoh,1,396,0
MP_Damoh,2,3679,0
MP_Damoh,3,554,0
MP_Damoh,4,3811,0
MP_Damoh,5,753,0
MP_Damoh,6,124,1951
MP_Damoh,7,2929,1371
MP_Damoh,8,2837,1719
MP_Damoh,9,9413,1150
MP_Damoh,10,9492,482
MP_Damoh,11,9206,558
MP_Damoh,12,14717,1179
MP_Damoh,13,21098,1910
MP_Damoh,14,4092,1597
MP_Damoh,15,1031,1740
MP_Damoh,16,2113,3380
MP_Damoh,17,2861,2238
MP_Damoh,18,5892,581
MP_Damoh,19,10356,244
MP_Damoh,20,18923,338
MP_Damoh,21,7318,859
MP_Damoh,22,7273,1077
MP_Damoh,23,39214,1788
MP_Damoh,24,28372,3841
MP_Damoh,25,33380,9321
MP_Damoh,26,17270,1374
MP_Damoh,27,38322,5143
MP_Damoh,28,78607,10949
MP_Damoh,29,68690,5733
MP_Damoh,30,82286,10858
MP_Datia,1,347,0
MP_Datia,2,2045,0
MP_Datia,3,237,0
MP_Datia,4,3585,0
MP_Datia,5,1841,0
MP_Datia,6,152,1518
MP_Datia,7,1480,400
MP_Datia,8,3522,1562
MP_Datia,9,16276,2333
MP_Datia,10,10391,580
MP_Datia,11,4382,-1697
MP_Datia,12,7575,401
MP_Datia,13,14504,2596
MP_Datia,14,8174,2478
MP_Datia,15,407,691
MP_Datia,16,2125,3729
MP_Datia,17,1955,1276
MP_Datia,18,4500,427
MP_Datia,19,9207,316
MP_Datia,20,12229,772
MP_Datia,21,13164,850
MP_Datia,22,7262,990
MP_Datia,23,44514,2089
MP_Datia,24,12882,3923
MP_Datia,25,13584,9309
MP_Datia,26,10132,2125
MP_Datia,27,29454,4222
MP_Datia,28,48677,6569
MP_Datia,29,27048,3502
MP_Datia,30,41031,5072
MP_Dewas,1,450,0
MP_Dewas,2,5101,0
MP_Dewas,3,419,0
MP_Dewas,4,3811,0
MP_Dewas,5,2133,0
MP_Dewas,6,384,3570
MP_Dewas,7,2224,1143
MP_Dewas,8,4384,2163
MP_Dewas,9,14395,2421
MP_Dewas,10,17502,675
MP_Dewas,11,20141,676
MP_Dewas,12,26716,1110
MP_Dewas,13,30080,3654
MP_Dewas,14,4046,4015
MP_Dewas,15,1827,3488
MP_Dewas,16,3292,7406
MP_Dewas,17,4036,5295
MP_Dewas,18,8023,1281
MP_Dewas,19,19704,761
MP_Dewas,20,34886,820
MP_Dewas,21,25212,1197
MP_Dewas,22,29404,2097
MP_Dewas,23,139899,10039
MP_Dewas,24,25975,9716
MP_Dewas,25,14671,13491
MP_Dewas,26,18940,4019
MP_Dewas,27,38409,12504
MP_Dewas,28,83285,12259
MP_Dewas,29,46947,7805
MP_Dewas,30,57082,7384
MP_Dhar,1,787,0
MP_Dhar,2,8154,0
MP_Dhar,3,1380,0
MP_Dhar,4,4623,0
MP_Dhar,5,2049,450
MP_Dhar,6,99,6043
MP_Dhar,7,8419,902
MP_Dhar,8,8731,2663
MP_Dhar,9,16139,2166
MP_Dhar,10,15217,939
MP_Dhar,11,15948,725
MP_Dhar,12,22998,1453
MP_Dhar,13,36575,6244
MP_Dhar,14,5459,5029
MP_Dhar,15,2431,3681
MP_Dhar,16,4074,7746
MP_Dhar,17,5331,4408
MP_Dhar,18,11062,480
MP_Dhar,19,25155,210
MP_Dhar,20,43257,962
MP_Dhar,21,28481,1887
MP_Dhar,22,27897,2137
